,p六库,恐慌,仓位,收益,标的开→开,货基,库数
2024-06-11,0.6541128230376267,0,0.784935387645152,-0.006939291491264199,-0.009569377990430672,0.0,4
2024-06-12,-0.2877530651298387,0,-0.3453036781558065,0.0057803004448897626,0.010144927536231974,1.9829269985338627e-05,4
2024-06-13,-0.3532846940330905,0,-0.4239416328397086,0.006946896153788991,0.009564801530368205,1.9828876793193118e-05,4
2024-06-14,-0.9611971747873957,0,-1.0,0.00411670708529108,-0.011842728564661509,4.9571209041809894e-05,4
2024-06-17,-0.9776492756785788,1,-1.0,-0.0007283255018734655,0.0014381591562799834,0.0001189650044612911,4
2024-06-18,-0.9361621329839476,1,-1.0,-0.003271585022210921,0.003350885591192121,3.965028449059993e-05,4
2024-06-19,-0.383445127298144,1,-0.4601341527577728,-0.009919962188445153,0.010019083969465603,4.9560890510225164e-05,4
2024-06-20,0.384581732609939,1,0.23074903956596338,0.015889646864304146,-0.016060462919225138,4.955843435006102e-05,4
2024-06-21,0.011218947078288855,1,0.006731368246973312,0.008856164385554886,-0.019683149303888814,9.911195686629348e-05,4
2024-06-24,0.7772839229100994,1,0.4663703537460596,-0.0009626566552636238,-0.003917727717923647,6.937149426189393e-05,4
2024-06-25,0.8250917942295842,1,0.4950550765377505,-0.0004085283842621085,-0.02654867256637161,0.0,4
2024-06-26,0.7772839229100994,1,0.4663703537460596,-0.004709289964790885,-0.010101010101009944,2.9728578081922308e-05,4
2024-06-27,0.7513677246973552,1,0.4508206348184131,0.012912225338412416,0.02602040816326534,8.918308296013144e-05,4
2024-06-28,0.4678606736170662,1,0.2807164041702397,-0.010169501395870258,-0.021879661859771193,7.926678226399808e-05,4
2024-07-01,0.14831573421557212,1,0.08898944052934327,0.0027414261105855532,0.006100660904931221,0.00013870587419373415,4
2024-07-02,-0.18544283240931353,1,-0.22253139889117624,0.002684745260101298,0.009600808489135915,0.00011887426075074536,4
2024-07-03,0.16966344324404745,1,0.10179806594642847,-0.0008238493125732068,-0.007507507507507616,0.0,4
2024-07-04,0.5728695312792392,1,0.34372171876754354,0.0008445798732378955,-0.004034291477559293,8.914951363991896e-05,4
2024-07-05,0.7510341378197125,0,0.901240965383655,-0.002490119994229106,-0.023797468354430418,5.9427711141646355e-05,4
2024-07-08,0.90939548250859,0,1.0,0.002236644372809857,0.007261410788381717,2.9712089849365242e-05,4
2024-07-09,0.8324261184730161,0,0.9989113421676192,-0.019540687728489183,-0.02162718846549949,0.0,4
2024-07-10,0.6241609971244714,0,0.7489931965493656,0.021052087250031243,0.021052631578947434,5.9425356799813756e-05,4
2024-07-11,0.6684381910075119,0,0.8021258292090142,0.010688009536451114,0.010824742268041199,9.90363760622337e-06,4
2024-07-12,0.475356596323836,0,0.5704279155886032,0.008787987829156163,0.011728709841917428,0.00011884247430016259,4
2024-07-15,0.2878075803215122,0,0.34536909638581464,-0.004947822254098629,-0.006048387096774244,9.902362703728684e-05,4
2024-07-16,-0.3187385181416139,0,-0.3824862217699367,-0.005897802387173379,-0.010141987829614507,0.0,4
2024-07-17,-0.23704672699832224,0,-0.2844560723979867,0.0007235849380818875,0.0030737704918031294,3.9605921084984175e-05,4
2024-07-18,-0.6482572154661566,0,-0.7779086585593878,0.004457616404167597,-0.011746680286006117,9.90108812959356e-06,4
2024-07-19,-0.7557466081001329,0,-0.9068959297201595,-0.00047154788304710224,0.0015503875968991832,0.00016831683168305744,4
2024-07-22,-0.8347560222318421,0,-1.0,-0.0064868561417466015,0.008255933952528327,0.0,4
2024-07-23,0.3755628596198293,0,0.4506754315437952,-0.0017897768236881013,0.0020470829068577334,5.939829526901974e-05,4
2024-07-24,0.4252431984189553,0,0.5102918381027464,0.027934669921825233,-0.02860061287027582,2.9697383660653998e-05,4
2024-07-25,0.2557078806552272,0,0.3068494567862726,-0.007838222679677532,-0.017350157728706628,1.9797667834664523e-05,4
2024-07-26,0.39188567401509894,0,0.4702628088181187,0.0026818940998709247,0.005350454788657144,0.0001088850174215672,4
2024-07-29,-0.0312970116430042,0,-0.037556413971605036,0.005015040290970218,0.016498137307078276,4.9487801257130926e-05,4
2024-07-30,-0.2769759633598248,0,-0.33237115603178974,-0.00392610164619175,-0.007853403141361293,3.958828186845231e-05,4
2024-07-31,0.9272640755090796,0,1.0,-0.0003852316283700732,0.006332453825857565,0.0,4
2024-08-01,0.7964987739994394,0,0.9557985287993271,-0.014934458579780917,0.0435238594651286,0.00014845899562554443,4
2024-08-02,0.8022666058818195,0,0.9627199270581834,-0.013087427368766289,-0.013065326633165952,0.00015833275607834985,4
2024-08-05,0.87691517195575,0,1.0,-0.012652224650238037,-0.01323828920570258,9.894230674079019e-05,4
2024-08-06,0.47463501997936225,0,0.5695620239752347,-0.008463551677331978,-0.008771929824561209,0.0,4
2024-08-07,0.19153526595791456,0,0.22984231914949746,-0.00021521898801238267,0.0,4.9466259064656626e-05,4
2024-08-08,-0.18600308930655263,0,-0.22320370716786314,-0.0010593372453986832,-0.001561686621551317,0.0,4
2024-08-09,-0.14243247111356205,0,-0.17091896533627446,0.002052405445237829,0.00938477580813335,0.0001582920290068568,4
2024-08-12,-0.19990231020525243,0,-0.2398827722463029,0.0037115732910601553,-0.016528925619834767,3.9566744151731115e-05,4
2024-08-13,-0.3174097808985459,0,-0.380891737078255,0.00043752372632629185,-0.002626050420168058,1.9782589343098067e-05,4
2024-08-14,-0.3580290645961215,0,-0.4296348775153458,-0.0008039003269339131,0.003159557661927437,1.9782197999917983e-05,4
2024-08-15,-0.3356764778751698,0,-0.40281177345020375,0.005015182456597868,-0.013123359580052507,2.9672710008643577e-05,4
2024-08-16,-0.7061441583426905,0,-0.8473729900112286,-0.005286012703929044,0.012765957446808418,0.0001483591478250723,4
2024-08-19,-0.6808196485558003,0,-0.8169835782669604,0.003176564883678987,-0.008403361344537896,9.889142710273191e-06,4
2024-08-20,0.025214214914512367,0,0.03025705789741484,-0.002580236062294898,0.0031779661016950733,6.92233144126142e-05,4
2024-08-21,0.101730747635702,0,0.1220768971628424,0.017261874248414914,-0.021647307286166928,0.0,4
2024-08-22,0.08100783923610486,0,0.09720940708332583,2.9765663658272066e-05,-0.0016189962223420729,0.0001285512276643086,4
2024-08-23,-0.18461371640611512,0,-0.22153645968733815,-0.0016274004410044307,-0.013513513513513487,3.9549139806194233e-05,4
2024-08-26,-0.30462009192725104,0,-0.36554411031270123,-3.4990486635371826e-05,0.0010958904109588108,1.9773787866661507e-05,4
2024-08-27,-0.36506521508799894,0,-0.4380782581055987,-0.00038746684465673767,0.0016420361247948545,3.954679374373882e-05,4
2024-08-28,-0.5692260300573462,0,-0.6830712360688154,0.003613249520966372,-0.00983606557377048,3.954522985649689e-05,4
2024-08-29,-0.014718126672151527,0,-0.01766175200658183,0.0003610335972276156,-0.001103752759381793,0.0,4
2024-08-30,0.49749266835907235,0,0.5969912020308868,-0.012653376147241727,0.018232044198894792,7.908967780867471e-05,4
2024-09-02,0.625569767569311,0,0.7506837210831733,-0.000331353041977002,0.018448182311448624,0.00029656283672219175,4
2024-09-03,0.2689427675488701,0,0.3227313210586441,-0.012481032130173202,-0.02077783697389446,0.0,4
2024-09-04,0.012081566711214709,0,0.01449788005345765,0.0022488893247144142,0.0032644178454843686,4.9415904014304957e-05,4
2024-09-05,-0.3421821440898143,0,-0.41061857290777715,0.001292871828991249,0.00433839479392617,6.917884708523836e-05,4
2024-09-06,0.20956854370134587,0,0.25148225244161504,3.7386553653839853e-05,0.009179265658747049,0.00011858410577691991,4
2024-09-09,0.11860786295686404,0,0.14232943554823685,0.009335732470119373,-0.023542001070090857,0.0,4
2024-09-10,-0.4283433780391665,0,-0.5140120536469998,-0.0007287758938529125,-0.002739726027397249,1.9763041136711124e-05,4
2024-09-11,-0.7839715633132108,0,-0.9407658759758529,-0.0006155579253573936,-0.00219780219780219,2.9643975850257576e-05,4
2024-09-12,-0.6690927835009739,0,-0.8029113402011686,-0.0036099323317392838,0.0066079295154184425,0.0,4
2024-09-13,-0.6646701532042787,0,-0.7976041838451344,0.0050422762073121935,-0.004923413566739754,0.0002470282501505494,4
2024-09-18,-0.53110926059413,0,-0.637331112712956,0.01059100896433318,-0.013194062671797568,0.0,4
2024-09-19,0.6289005396187012,0,0.7546806475424414,0.0008263181358814843,-0.0011142061281338433,9.879372857346524e-06,4
2024-09-20,0.27521505459683526,0,0.3302580655162023,-0.009517273433758602,0.014500836586726074,0.0002568611566655665,4
2024-09-23,-0.20970431622514424,0,-0.25164517947017306,-0.003528889589590165,-0.0043980208905992635,9.87673830588065e-06,4
2024-09-24,0.9694232252329873,0,1.0,0.003721018251254224,0.012147984538928958,0.0,4
2024-09-25,0.9610187295540591,0,1.0,-0.011086852911773493,0.04255319148936154,0.00019756013236538195,4
2024-09-26,0.9610187295540591,0,1.0,-0.0073260073260073,-0.0073260073260073,0.0,4
2024-09-27,0.9694232252329873,0,1.0,0.06747496046389045,0.06747496046389045,0.0006815084052702591,4
2024-09-30,0.9776492756785788,0,1.0,0.12098765432098757,0.12098765432098757,0.0,4
2024-10-08,0.9776492756785788,0,1.0,0.15770925110132183,0.15770925110132183,5.92335182736381e-05,4
2024-10-09,0.9610187295540591,0,1.0,-0.07534246575342474,-0.07534246575342474,0.00017769002961509628,4
2024-10-10,0.8727548570661906,0,1.0,-0.03868312757201653,-0.03868312757201653,0.0005921948715923442,4
2024-10-11,0.7982633761684419,0,0.9579160514021302,-0.02354452054794509,-0.02354452054794509,0.0009272228688670392,4
2024-10-14,0.7531557492044595,0,0.9037868990453514,-0.03114774079060763,-0.031126698816308696,0.000157678965625907,4
2024-10-15,0.6236701687000943,0,0.7484042024401131,0.023812475164598734,0.024886877828054432,0.0,4
2024-10-16,0.5070991493300907,0,0.6085189791961089,-0.02561515781139438,-0.028256070640176767,0.0,4
2024-10-17,0.3227246441037309,0,0.3872695729244771,0.02000419233845693,0.026805997273966264,4.934080682095221e-05,4
2024-10-18,0.4233226595974829,0,0.5079871915169795,-0.007919054082200882,-0.012831858407079566,0.0,4
2024-10-21,0.21674637564726557,0,0.26009565077671865,0.020587913958250582,0.05244285073957866,0.0005528570864432591,4
2024-10-22,0.09364603023119278,0,0.11237523627743133,0.005318759264511022,0.010647359454855287,6.906895054670237e-05,4
2024-10-23,-0.2000443474083736,0,-0.2400532168900483,0.0024616839855594766,0.00969237252423083,1.9732622958956725e-05,4
2024-10-24,-0.25422464087671837,0,-0.305069569052062,-0.0006458110619754471,-0.005425709515859745,0.00015785786872157814,4
2024-10-25,-0.2385607771959138,0,-0.2862729326350965,-3.250817608100685e-05,0.0,0.0,4
2024-10-28,-0.36006570474242533,0,-0.4320788456909104,-0.0060770718196864115,0.02014267729752417,5.9187941443328285e-05,4
2024-10-29,-0.27384192690516357,0,-0.32861031228619625,-0.0058304222646498385,0.020156314273961362,9.86407307324022e-06,4
2024-10-30,-0.49950724832153226,0,-0.5994086979858387,0.010486542139804057,-0.024193548387096864,5.9183854644206946e-05,4
2024-10-31,-0.3924384692826226,0,-0.4709261631391471,-0.004091139310943189,0.012396694214876103,8.87705281849005e-05,4
2024-11-01,-0.1387632211425505,0,-0.16651586537106058,-0.004704986380588645,0.008163265306122547,0.00015780026431544414,4
2024-11-04,-0.45876621421117425,0,-0.5505194570534091,0.013237394680344473,-0.028340080971659964,2.958288137255849e-05,4
2024-11-05,-0.21080821200586197,0,-0.25296985440703434,-0.0046324248724027815,0.026666666666666616,0.0,4
2024-11-06,-0.49027762356894655,0,-0.5883331482827359,-0.01916456098908186,0.03490259740259738,0.00012819754255177784,4
2024-11-07,-0.26074785367792297,0,-0.31289742441350754,0.0017171917780556812,-0.0074509803921566364,0.0,4
2024-11-08,-0.5026235813754676,0,-0.6031482976505611,-0.020465597226625148,0.035163966811536884,0.00022680880018155491,4
2024-11-11,-0.6225992693868706,0,-0.7471191232642447,0.0028793686404924097,-0.009541984732824416,2.9577048210382983e-05,4
2024-11-12,-0.6450481968435613,0,-0.7740578362122735,-0.017377577157896805,0.028901734104046062,7.886979582605314e-05,4
2024-11-13,-0.7946920688192656,0,-0.9536304825831187,0.012858245875793805,-0.017228464419475564,0.0,4
2024-11-14,-0.4493981331877519,0,-0.5392777598253022,0.0008651432991143383,-0.0011432926829267887,3.943217665636212e-05,4
2024-11-15,-0.6260307636806517,0,-0.751236916416782,0.0282495503764906,-0.029759633727584944,3.943062182054646e-05,4
2024-11-18,-0.7317690625206927,0,-0.8781228750248312,0.010118592908633222,-0.018875344081793255,2.9571800331140707e-05,4
2024-11-19,-0.5826965683961347,0,-0.6992358820753616,0.021348965013341287,-0.02845691382765536,1.9713950577315842e-05,4
2024-11-20,-0.841922471034801,0,-1.0,-0.020516225538572817,0.023514851485148425,0.0001182813716698039,4
2024-11-21,-0.9776492756785788,0,-1.0,-0.014722135040107257,0.020959290608625558,4.927807618382296e-05,4
2024-11-22,-0.6541175469033684,0,-0.7849410562840421,-0.0015797387561937715,0.001973943939992173,0.00019710259189920087,4
2024-11-25,-0.8860541805066092,0,-1.0,0.030231320015927668,-0.030338849487785646,0.0,4
2024-11-26,-0.8272790265860327,0,-0.9927348319032392,0.0031699367369653997,-0.00406338886631441,4.927079227412534e-05,4
2024-11-27,-0.8325208795558943,0,-0.9990250554670731,0.011420276024682834,-0.011423908608731215,0.0,4
2024-11-28,-0.9611971747873959,0,-1.0,-0.024740371583906313,0.02517540239372673,0.0001281015352476711,4
2024-11-29,-0.9694232252329873,0,-1.0,0.006051968322884282,-0.006038647342995085,9.852702103518851e-06,4
2024-12-02,-0.9183660180342115,0,-1.0,-0.01798953990944341,0.018226002430133725,0.00011823126034515852,4
2024-12-03,-0.9610187295540589,0,-1.0,-0.02018788177857833,0.020286396181383948,4.925720140280809e-05,4
2024-12-04,-0.8933309762307633,0,-1.0,0.004914785494301466,-0.004678362573099282,0.000118211460601092,4
2024-12-05,-0.9177999781875184,0,-1.0,0.014884449667058264,-0.014884449667058264,0.0,4
2024-12-06,-0.8740783774785048,0,-1.0,-0.014294415338685695,0.014314115308151187,9.849984732746009e-06,4
2024-12-09,-0.9219602930770778,0,-1.0,-0.010054183108694215,0.010192081536652076,6.89492139789305e-05,4
2024-12-10,-0.7547952479600707,0,-0.9057542975520848,-0.026387272021730857,0.026387272021730857,0.0,4
2024-12-11,-0.7758726268086951,0,-0.931047152170434,0.025004113166023946,-0.024952741020793923,4.9247498226989705e-05,4
2024-12-12,-0.8911170118626197,0,-1.0,-0.013170688348853436,0.014734393175649396,9.849014606100326e-05,4
2024-12-13,-0.4767956348505691,0,-0.5721547618206829,-0.0007975104382778162,0.0011463507833398001,0.00015756871473171508,4
2024-12-16,-0.4526243194656113,0,-0.5431491833587335,0.013223627952236127,-0.01335877862595436,3.9385972685712645e-05,4
2024-12-17,-0.0764137572848613,0,-0.09169650874183356,0.009297108338896805,-0.016247582205028754,9.846105373023661e-06,4
2024-12-18,0.06174363791015094,0,0.07409236549218112,0.008973665274985308,-0.01690916240660656,9.846008428127107e-06,4
2024-12-19,-0.3915874429876357,0,-0.46990493158516283,0.00018460453455415652,-0.0027999999999998026,9.845911485450998e-06,4
2024-12-20,-0.6606683278625326,0,-0.7928019934350391,0.0005027282410085802,0.009225832330525208,9.845814544218179e-05,4
2024-12-23,0.21767577852489117,0,0.2612109342298694,-0.0051752065390294096,0.010731319554849073,1.9689690478275068e-05,4
2024-12-24,-0.0454828194647596,0,-0.054579383357711515,0.01911378220561605,-0.024773889107353564,0.0,4
2024-12-25,0.09315888728320774,0,0.11179066473984929,0.0024208644374968053,0.009677419354838568,6.891255980612243e-05,4
2024-12-26,-0.5481106333474651,0,-0.6577327600169581,0.0005593056987508063,-0.011581469648562104,9.843973027390263e-06,4
2024-12-27,-0.7430740715248924,0,-0.8916888858298708,0.0010198355201109315,0.011313131313131164,0.00015750201799469288,4
2024-12-30,-0.784679371485951,0,-0.9416152457831412,0.00032527511534799383,-0.00039952057530967533,0.00010826558532306407,4
2024-12-31,0.5709814951374842,0,0.685177794164981,0.0016491795568628444,-0.0011990407673859727,0.00031980491899918917,4
2025-01-02,0.7225598148370447,0,0.8670717778044535,0.030460739294352005,-0.03321328531412571,0.0,4
2025-01-03,0.7006926223060836,0,0.8408311467673003,-0.01651458374581241,-0.024006622516556164,7.994324029936273e-05,4
2025-01-06,0.8114460219613087,0,0.9737352263535703,-0.026853652899608477,-0.03095843935538589,1.9984212472179408e-05,4
2025-01-07,0.8757396309224348,0,1.0,-0.003365536417593707,-0.003938730853391803,7.993525244542887e-05,4
2025-01-08,0.6472430055058275,0,0.776691606606993,0.011119040411952412,0.011423550087873657,0.00032970656116049213,4
2025-01-09,0.2647822612930506,0,0.3177387135516607,-0.00793094177271741,-0.007819287576020906,0.0,4
2025-01-10,0.5874637430029306,0,0.7049564916035167,0.005911636405553504,0.007880910683012443,8.990110878048796e-05,4
2025-01-13,0.7334134667942611,0,0.8800961601531133,-0.00916537968870357,-0.028236316246741944,0.0,4
2025-01-14,0.8737207591341039,0,1.0,0.008105934314894207,0.011622708985247865,0.0,4
2025-01-15,0.7953640758485423,0,0.9544368910182507,0.03647676421871432,0.04148859827409823,0.00018981967131237454,4
2025-01-16,0.8554523039123942,0,1.0,-0.000884850520007979,-0.0008620689655171043,0.0,4
2025-01-17,0.4059316034777281,0,0.4871179241732737,-0.0033131416785612037,-0.00345125107851596,7.991608810731243e-05,4
2025-01-20,-0.046797238297958434,0,-0.05615668595755012,0.016193775412302908,0.01645021645021627,0.0,4
2025-01-21,-0.15644586394327833,0,-0.187735036731934,0.0022844955242261014,0.005110732538330609,0.0001298610486781815,4
2025-01-22,-0.10065099470036502,0,-0.12078119364043802,0.00017192223362592516,-0.0025423728813559476,8.98921294445465e-05,4
2025-01-23,0.3179791774596195,0,0.3815750129515434,-0.0005917374385906223,0.0029736618521667424,0.0,4
2025-01-24,0.3507651169431639,0,0.4209181403317967,0.0014082274319783734,-0.013553578991952642,1.9975430220808832e-05,4
2025-01-27,0.45846767384519915,0,0.550161208614239,0.009392805716960545,0.02361528553027048,0.0006491885143571352,4
2025-02-05,0.20306927473500708,0,0.24368312968200848,-0.00530361184374757,-0.012583892617449632,9.981036031536661e-05,4
2025-02-06,0.8138714616430436,0,0.9766457539716522,-0.0017892324380641045,-0.0029736618521665203,0.0,4
2025-02-07,0.8906234500666801,0,1.0,0.006827810813374162,0.029399233063485353,3.99237456456536e-05,4
2025-02-10,0.7232451072031999,0,0.8678941286438399,0.015753946860990194,0.01614238410596025,9.980537950982082e-06,4
2025-02-11,0.48435800009039814,0,0.5812296001084778,0.010117246453324007,0.010183299389002087,8.982394506773517e-05,4
2025-02-12,0.36929489028306134,0,0.4431538683396736,-0.0025930334338268948,-0.0028225806451612767,0.0,4
2025-02-13,0.23527358704023532,0,0.2823283044482824,0.009126393142930862,0.015770319450060688,6.985818787841325e-05,4
2025-02-14,-0.07645489196180164,0,-0.09174587035416196,-0.004561617402053863,-0.010350318471337494,0.00018960183614424864,4
2025-02-17,-0.2850508658432978,0,-0.34206103901195734,0.002354405401876388,0.008849557522123908,5.986291392723331e-05,4
2025-02-18,0.5542473376933001,0,0.6650968052319601,-1.5413720268882023e-05,-0.0011961722488039728,0.0,4
2025-02-19,0.4623756940096839,0,0.5548508328116207,0.006597089352776954,-0.02075848303393213,0.0,4
2025-02-20,0.10795434040185814,0,0.12954520848222975,0.015710868639929706,0.023644516918059688,0.00011973299542011873,4
2025-02-21,0.3645060437573064,0,0.43740725250876766,0.005532517101456091,0.010354440461967096,0.0,4
2025-02-24,0.11177788530648264,0,0.13413346236777915,0.0021546476790757765,0.016949152542373058,0.00012969909809257274,4
2025-02-25,-0.10345262265551257,0,-0.12414314718661508,-0.004701093765684774,-0.010465116279069764,4.987779939136239e-05,4
2025-02-26,-0.4637337325833332,0,-0.5564804790999999,0.0010792712661037134,0.009009009009009139,0.0,4
2025-02-27,-0.5949812223309536,0,-0.7139774667971444,-0.0016573979741933602,0.012422360248447006,8.977645662300304e-05,4
2025-02-28,0.6330478364633452,0,0.7596574037560142,0.004755211434876047,-0.008435582822085896,8.976839753449539e-05,4
2025-03-03,0.4738727596945139,0,0.5686473116334166,0.01929575273818174,-0.0278422273781902,8.976033989260834e-05,4
2025-03-04,0.7547952479600709,0,0.905754297552085,-0.00673127870211527,-0.008750994431185322,4.9862379831511205e-05,4
2025-03-05,-0.21614858585525196,0,-0.2593783030263023,0.010827539139127228,0.019261637239165186,9.971978739731213e-05,4
2025-03-06,-0.4212227719585592,0,-0.505467326350271,0.010828511464146623,0.012598425196850505,0.0,4
2025-03-07,-0.7104427627031866,0,-0.852531315243824,-0.0036405086627115516,0.013996889580093264,8.974691370333687e-05,4
2025-03-10,-0.932604154557251,0,-1.0,0.0009006157388887961,-0.0019171779141102796,6.979689104724685e-05,4
2025-03-11,-0.9438946216335995,0,-1.0,0.0075884888892898275,-0.008835958509412323,6.979201978118965e-05,4
2025-03-12,-0.9694232252329873,0,-1.0,-0.018157236707112778,0.01821705426356579,2.9908778226506172e-05,4
2025-03-13,-0.711073647251057,0,-0.8532883767012684,0.0022223291887929486,-0.0019033117624666085,0.00015950871316317006,4
2025-03-14,-0.746282510778572,0,-0.8955390129342864,0.014419397811538882,-0.014492753623188248,0.0,4
2025-03-17,-0.935668571188008,0,-1.0,-0.015174292997177248,0.017801857585139302,1.9937794082380833e-05,4
2025-03-18,-0.9101399675886199,0,-1.0,-0.0031168126670721966,0.003422053231939115,0.0,4
2025-03-19,-0.820642089600728,0,-0.9847705075208736,0.0018148104541669818,-0.0015157256536567631,0.00014954240025510934,4
2025-03-20,-0.793367681996035,0,-0.952041218395242,0.0056842623359168966,-0.005313092979126854,0.00018939205151480287,4
2025-03-21,-0.28875395824929434,0,-0.3465047498991532,0.005501011406307745,-0.004959938954597676,0.00031891568666519987,4
2025-03-24,-0.1941057033309061,0,-0.2329268439970873,0.017740093781653598,-0.018788343558282183,7.970350296915285e-05,4
2025-03-25,-0.3007251484824378,0,-0.36087017817892536,0.0032319391627300114,-0.008987885892926761,0.00012950787009358145,4
2025-03-26,-0.3700545015700255,0,-0.4440654018840306,0.0014974464511861277,-0.006703470031545922,0.0,4
2025-03-27,-0.33746392152534604,0,-0.40495670583041526,-0.0014741906177237246,0.003969829297340466,0.0,4
2025-03-28,-0.19546715969426962,0,-0.23456059163312354,-0.00019514367261511188,0.00039541320680092085,0.0,4
2025-03-31,-0.42796234931274424,0,-0.5135548191752931,0.005294837193124057,-0.013043478260869601,6.974681904692304e-05,4
2025-04-01,-0.7204951829035655,0,-0.8645942194842786,0.0004945527370723924,-0.0016019223067679222,0.00020922586430205392,4
2025-04-02,-0.5866159168638606,0,-0.7039391002366328,-0.0008789018070177045,0.0016044925792215725,7.968841828454032e-05,4
2025-04-03,-0.5285941158255251,0,-0.63431293899063,0.0017437976012492102,-0.002002402883459986,4.980129284137824e-05,4
2025-04-07,0.9776492756785788,1,0.5865895654071472,0.038099929508440177,-0.0541733547351525,0.0,4
2025-04-08,0.9776492756785788,1,0.5865895654071472,0.04204054490463219,-0.06703436571913457,7.96852432891626e-05,4
2025-04-09,0.9694232252329873,1,0.5816539351397924,-0.005847975628903489,-0.010004547521600626,4.979930878534766e-05,4
2025-04-10,0.8560183437590875,1,0.5136110062554524,0.03180481690779774,0.054203031694993076,2.987809736287872e-05,4
2025-04-11,0.7346872891583366,1,0.44081237349500196,0.0005020308554886984,0.0008714596949892517,6.971347760709179e-05,4
2025-04-14,0.6233641211566958,1,0.3740184726940175,0.015425960446608347,0.030039181541140714,6.970861797683803e-05,4
2025-04-15,0.43967462209939345,1,0.2638047732596361,0.0011345843403066207,0.002535925612848544,8.96191187451656e-05,4
2025-04-16,0.4119035880628978,1,0.24714215283773866,-0.003019875141211443,-0.00801011804384466,4.978393771049028e-05,4
2025-04-17,0.30117959329080696,1,0.18070775597448416,-0.0033717580836020175,-0.012749681257968715,0.0,4
2025-04-18,0.4030261001319329,1,0.24181566007915972,0.0007639791228162486,0.0030133448127422913,6.969681883783885e-05,4
2025-04-21,0.5139298967707167,1,0.30835793806243,-0.00018566790567853568,-0.0008583690987126191,0.0,4
2025-04-22,0.2158084682599602,1,0.1294850809559761,0.00509423498869776,0.021048109965635664,4.978145939338319e-05,4
2025-04-23,0.23120647066161829,1,0.13872388239697098,0.0018564487506375707,0.006310475389146086,0.0,4
2025-04-24,0.06247152093709857,1,0.03748291256225914,-5.22178343217721e-05,-0.0008361204013377366,6.969057385197708e-05,4
2025-04-25,-0.19235850061765747,1,-0.23083020074118896,-0.00110200177611436,-0.00794979079497915,5.9730614926811754e-05,4
2025-04-28,-0.16794035664042484,1,-0.2015284279685098,-7.092093866393807e-05,0.001687051876845258,0.0,4
2025-04-29,0.09944035341341247,1,0.05966421204804748,0.002925604123496453,-0.012631578947368327,1.9909412174667906e-05,4
2025-04-30,-0.2884592850708099,1,-0.3461511420849719,-0.00137849402070239,0.007675906183368886,0.000248862697472374,4
2025-05-06,0.4819792111382432,1,0.2891875266829459,0.000605071495822836,0.013542107490478239,0.0,4
2025-05-07,0.5933643891017126,1,0.3560186334610276,-0.010683692394635767,0.030062630480166996,2.9856093628710667e-05,4
2025-05-08,0.15299595007311712,0,0.18359514008774053,-0.0032802721475746637,-0.011349817592217204,4.975867044820781e-05,4
2025-05-09,0.15442663955385438,0,0.18531196746462525,0.0037858857873067924,0.010660106601066088,0.00011941486715105754,4
2025-05-12,-0.2352735870402352,0,-0.2823283044482822,-0.0009609853756036633,-0.005273833671399775,9.950050745333172e-06,4
2025-05-13,-0.3189820896156064,0,-0.3827785075387277,0.0025355468579913183,0.014681892332789603,5.969971045649558e-05,4
2025-05-14,-0.6197081411054146,0,-0.7436497693264975,0.0029256677564982207,-0.010450160771704242,1.989871553775835e-05,4
2025-05-15,-0.31570241750772277,0,-0.3788429010092673,-1.5883345975913456e-06,0.0,0.00012933907731516037,4
2025-05-16,-0.2775605320835619,0,-0.3330726385002743,0.011666971276911116,-0.015840779853777298,3.979149257893333e-05,4
2025-05-19,-0.21296953095219678,0,-0.25556343714263613,8.684293662780107e-05,0.0,7.957981855799545e-05,4
2025-05-20,-0.757178206481516,0,-0.9086138477778192,-0.0022381612106682673,0.006603384234420195,0.0,4
2025-05-21,-0.9053297469525579,0,-1.0,-0.00229240615396808,0.007790077900779124,1.989396516544062e-05,4
2025-05-22,-0.866070763959466,0,-1.0,0.0030634295385414687,-0.0032546786004882255,7.957427761495772e-05,4
2025-05-23,-0.7685974253731847,0,-0.9223169104478215,0.00913872772884039,-0.008979591836734802,7.956794605279427e-05,4
2025-05-26,-0.5597493291353838,0,-0.6716991949624606,0.011081422046657276,-0.011120263591433366,0.0,4
2025-05-27,-0.4429440699270205,0,-0.5315328839124246,-0.002814279442138752,0.00291545189504383,0.0,4
2025-05-28,-0.8988495005122716,0,-1.0,1.304542829789095e-05,0.0,4.972699877670017e-05,4
2025-05-29,-0.1869211638677448,0,-0.22430539664129376,1.6964588187087695e-05,-0.00041528239202659467,1.988981044998006e-05,4
2025-05-30,-0.3619585431088963,0,-0.43435025173067554,-0.012394038454275733,0.012463647694225255,0.0002287282708144378,4
2025-06-03,-0.5981101041097469,0,-0.7177321249316962,0.002011934537063311,-0.009437833401723328,0.0,4
2025-06-04,-0.812884199517975,0,-0.9754610394215699,-0.004251550618921416,0.009527754763877239,1.9885657469576046e-05,4
2025-06-05,-0.7703423629675733,0,-0.9244108355610879,-0.006574028507644379,0.009027492819039695,1.9885262038110696e-05,4
2025-06-06,-0.89062345006668,0,-1.0,-0.007723637105525553,0.008133387555917304,0.0001193091997335749,4
2025-06-09,-0.7401735581996212,0,-0.8882082698395454,0.0007079987502220322,-0.0008067769261800306,0.0,4
